;Year;variable;Ind_conditions;Mean_conditions;variable_name;variable_response;variable_category;variable_posneg;Pob_Nacional;Quintiles;Weight;PIB_change_Nacional;Predictions;PIB_percapita_Nacional;AgeNumeric;Ind_conditions_prop;Ind_condition_quint_prop
20;2008;"""Colchón"" económico Sí";33808140.38611018;7.322309183974242;"""Colchón"" económico";Sí;Situación económica;Positivo;46157822;1º - Inferior;8467074.99107732;5599.398495030321;7.041514444755755;24.017553690005396;48.68412258129198;0.7324466129729903;0.18343748955653325
21;2008;"""Colchón"" económico Sí";33808140.38611018;7.322309183974242;"""Colchón"" económico";Sí;Situación económica;Positivo;46157822;2º;9042447.36704197;5979.900524297244;7.041514444755755;24.017553690005396;48.68412258129198;0.7324466129729903;0.19590281723089034
22;2008;"""Colchón"" económico Sí";33808140.38611018;7.322309183974242;"""Colchón"" económico";Sí;Situación económica;Positivo;46157822;3º;9870798.482036652;6527.701032920134;7.041514444755755;24.017553690005396;48.68412258129198;0.7324466129729903;0.21384887878887898
23;2008;"""Colchón"" económico Sí";33808140.38611018;7.322309183974242;"""Colchón"" económico";Sí;Situación económica;Positivo;46157822;4º;10055904.876448872;6650.114554400109;7.041514444755755;24.017553690005396;48.68412258129198;0.7324466129729903;0.21785917187446305
24;2008;"""Colchón"" económico Sí";33808140.38611018;7.322309183974242;"""Colchón"" económico";Sí;Situación económica;Positivo;46157822;5º - Superior;8721596.283394122;5767.717087065287;7.041514444755755;24.017553690005396;48.68412258129198;0.7324466129729903;0.18895164254921132
25;2008;"""Colchón"" económico No";12349681.613873625;6.2728186791485685;"""Colchón"" económico";No;Situación económica;Negativo;46157822;1º - Inferior;8467074.99107732;5599.398495030321;7.041514444755755;24.017553690005396;48.68412258129198;0.26755338702665876;0.18343748955653325
26;2008;"""Colchón"" económico No";12349681.613873625;6.2728186791485685;"""Colchón"" económico";No;Situación económica;Negativo;46157822;2º;9042447.36704197;5979.900524297244;7.041514444755755;24.017553690005396;48.68412258129198;0.26755338702665876;0.19590281723089034
27;2008;"""Colchón"" económico No";12349681.613873625;6.2728186791485685;"""Colchón"" económico";No;Situación económica;Negativo;46157822;3º;9870798.482036652;6527.701032920134;7.041514444755755;24.017553690005396;48.68412258129198;0.26755338702665876;0.21384887878887898
28;2008;"""Colchón"" económico No";12349681.613873625;6.2728186791485685;"""Colchón"" económico";No;Situación económica;Negativo;46157822;4º;10055904.876448872;6650.114554400109;7.041514444755755;24.017553690005396;48.68412258129198;0.26755338702665876;0.21785917187446305
29;2008;"""Colchón"" económico No";12349681.613873625;6.2728186791485685;"""Colchón"" económico";No;Situación económica;Negativo;46157822;5º - Superior;8721596.283394122;5767.717087065287;7.041514444755755;24.017553690005396;48.68412258129198;0.26755338702665876;0.18895164254921132
30;2008;Ordenador No;3311861.906693941;6.364353288097884;Ordenador;No;Economía no básica;Negativo;46157822;1º - Inferior;8467074.99107732;5599.398495030321;7.041514444755755;24.017553690005396;48.68412258129198;0.07175082712295093;0.18343748955653325
31;2008;Ordenador No;3311861.906693941;6.364353288097884;Ordenador;No;Economía no básica;Negativo;46157822;2º;9042447.36704197;5979.900524297244;7.041514444755755;24.017553690005396;48.68412258129198;0.07175082712295093;0.19590281723089034
32;2008;Ordenador No;3311861.906693941;6.364353288097884;Ordenador;No;Economía no básica;Negativo;46157822;3º;9870798.482036652;6527.701032920134;7.041514444755755;24.017553690005396;48.68412258129198;0.07175082712295093;0.21384887878887898
33;2008;Ordenador No;3311861.906693941;6.364353288097884;Ordenador;No;Economía no básica;Negativo;46157822;4º;10055904.876448872;6650.114554400109;7.041514444755755;24.017553690005396;48.68412258129198;0.07175082712295093;0.21785917187446305
34;2008;Ordenador No;3311861.906693941;6.364353288097884;Ordenador;No;Economía no básica;Negativo;46157822;5º - Superior;8721596.283394122;5767.717087065287;7.041514444755755;24.017553690005396;48.68412258129198;0.07175082712295093;0.18895164254921132
35;2008;Ordenador Sí;29564576.294210043;7.22761927279561;Ordenador;Sí;Economía no básica;Positivo;46157822;1º - Inferior;8467074.99107732;5599.398495030321;7.041514444755755;24.017553690005396;48.68412258129198;0.6405106439859758;0.18343748955653325
36;2008;Ordenador Sí;29564576.294210043;7.22761927279561;Ordenador;Sí;Economía no básica;Positivo;46157822;2º;9042447.36704197;5979.900524297244;7.041514444755755;24.017553690005396;48.68412258129198;0.6405106439859758;0.19590281723089034
37;2008;Ordenador Sí;29564576.294210043;7.22761927279561;Ordenador;Sí;Economía no básica;Positivo;46157822;3º;9870798.482036652;6527.701032920134;7.041514444755755;24.017553690005396;48.68412258129198;0.6405106439859758;0.21384887878887898
38;2008;Ordenador Sí;29564576.294210043;7.22761927279561;Ordenador;Sí;Economía no básica;Positivo;46157822;4º;10055904.876448872;6650.114554400109;7.041514444755755;24.017553690005396;48.68412258129198;0.6405106439859758;0.21785917187446305
39;2008;Ordenador Sí;29564576.294210043;7.22761927279561;Ordenador;Sí;Economía no básica;Positivo;46157822;5º - Superior;8721596.283394122;5767.717087065287;7.041514444755755;24.017553690005396;48.68412258129198;0.6405106439859758;0.18895164254921132
40;2008;Lavadora Sí;94095.75049293181;5.794274795981858;Lavadora;Sí;Economía básica;Positivo;46157822;1º - Inferior;8467074.99107732;5599.398495030321;7.041514444755755;24.017553690005396;48.68412258129198;0.002038565651839721;0.18343748955653325
41;2008;Lavadora Sí;94095.75049293181;5.794274795981858;Lavadora;Sí;Economía básica;Positivo;46157822;2º;9042447.36704197;5979.900524297244;7.041514444755755;24.017553690005396;48.68412258129198;0.002038565651839721;0.19590281723089034
42;2008;Lavadora Sí;94095.75049293181;5.794274795981858;Lavadora;Sí;Economía básica;Positivo;46157822;3º;9870798.482036652;6527.701032920134;7.041514444755755;24.017553690005396;48.68412258129198;0.002038565651839721;0.21384887878887898
43;2008;Lavadora Sí;94095.75049293181;5.794274795981858;Lavadora;Sí;Economía básica;Positivo;46157822;4º;10055904.876448872;6650.114554400109;7.041514444755755;24.017553690005396;48.68412258129198;0.002038565651839721;0.21785917187446305
44;2008;Lavadora Sí;94095.75049293181;5.794274795981858;Lavadora;Sí;Economía básica;Positivo;46157822;5º - Superior;8721596.283394122;5767.717087065287;7.041514444755755;24.017553690005396;48.68412258129198;0.002038565651839721;0.18895164254921132
45;2008;Lavadora No;45881704.9616472;7.04598142201557;Lavadora;No;Economía básica;Negativo;46157822;1º - Inferior;8467074.99107732;5599.398495030321;7.041514444755755;24.017553690005396;48.68412258129198;0.9940179794802103;0.18343748955653325
46;2008;Lavadora No;45881704.9616472;7.04598142201557;Lavadora;No;Economía básica;Negativo;46157822;2º;9042447.36704197;5979.900524297244;7.041514444755755;24.017553690005396;48.68412258129198;0.9940179794802103;0.19590281723089034
47;2008;Lavadora No;45881704.9616472;7.04598142201557;Lavadora;No;Economía básica;Negativo;46157822;3º;9870798.482036652;6527.701032920134;7.041514444755755;24.017553690005396;48.68412258129198;0.9940179794802103;0.21384887878887898
48;2008;Lavadora No;45881704.9616472;7.04598142201557;Lavadora;No;Economía básica;Negativo;46157822;4º;10055904.876448872;6650.114554400109;7.041514444755755;24.017553690005396;48.68412258129198;0.9940179794802103;0.21785917187446305
49;2008;Lavadora No;45881704.9616472;7.04598142201557;Lavadora;No;Economía básica;Negativo;46157822;5º - Superior;8721596.283394122;5767.717087065287;7.041514444755755;24.017553690005396;48.68412258129198;0.9940179794802103;0.18895164254921132
50;2008;Coche No;2009946.9326605443;6.185354488176795;Coche;No;Economía no básica;Negativo;46157822;1º - Inferior;8467074.99107732;5599.398495030321;7.041514444755755;24.017553690005396;48.68412258129198;0.043545099087659384;0.18343748955653325
51;2008;Coche No;2009946.9326605443;6.185354488176795;Coche;No;Economía no básica;Negativo;46157822;2º;9042447.36704197;5979.900524297244;7.041514444755755;24.017553690005396;48.68412258129198;0.043545099087659384;0.19590281723089034
52;2008;Coche No;2009946.9326605443;6.185354488176795;Coche;No;Economía no básica;Negativo;46157822;3º;9870798.482036652;6527.701032920134;7.041514444755755;24.017553690005396;48.68412258129198;0.043545099087659384;0.21384887878887898
53;2008;Coche No;2009946.9326605443;6.185354488176795;Coche;No;Economía no básica;Negativo;46157822;4º;10055904.876448872;6650.114554400109;7.041514444755755;24.017553690005396;48.68412258129198;0.043545099087659384;0.21785917187446305
54;2008;Coche No;2009946.9326605443;6.185354488176795;Coche;No;Economía no básica;Negativo;46157822;5º - Superior;8721596.283394122;5767.717087065287;7.041514444755755;24.017553690005396;48.68412258129198;0.043545099087659384;0.18895164254921132
55;2008;Coche Sí;38168938.52780472;7.157431618347017;Coche;Sí;Economía no básica;Positivo;46157822;1º - Inferior;8467074.99107732;5599.398495030321;7.041514444755755;24.017553690005396;48.68412258129198;0.8269224342475413;0.18343748955653325
56;2008;Coche Sí;38168938.52780472;7.157431618347017;Coche;Sí;Economía no básica;Positivo;46157822;2º;9042447.36704197;5979.900524297244;7.041514444755755;24.017553690005396;48.68412258129198;0.8269224342475413;0.19590281723089034
57;2008;Coche Sí;38168938.52780472;7.157431618347017;Coche;Sí;Economía no básica;Positivo;46157822;3º;9870798.482036652;6527.701032920134;7.041514444755755;24.017553690005396;48.68412258129198;0.8269224342475413;0.21384887878887898
58;2008;Coche Sí;38168938.52780472;7.157431618347017;Coche;Sí;Economía no básica;Positivo;46157822;4º;10055904.876448872;6650.114554400109;7.041514444755755;24.017553690005396;48.68412258129198;0.8269224342475413;0.21785917187446305
59;2008;Coche Sí;38168938.52780472;7.157431618347017;Coche;Sí;Economía no básica;Positivo;46157822;5º - Superior;8721596.283394122;5767.717087065287;7.041514444755755;24.017553690005396;48.68412258129198;0.8269224342475413;0.18895164254921132
60;2008;Alto impacto coste vivienda;22805107.791590493;6.644912966538376;Vivienda;Impacto Alto;Situación económica;Negativo;46157822;1º - Inferior;8467074.99107732;5599.398495030321;7.041514444755755;24.017553690005396;48.68412258129198;0.4940681081440648;0.18343748955653325
61;2008;Alto impacto coste vivienda;22805107.791590493;6.644912966538376;Vivienda;Impacto Alto;Situación económica;Negativo;46157822;2º;9042447.36704197;5979.900524297244;7.041514444755755;24.017553690005396;48.68412258129198;0.4940681081440648;0.19590281723089034
62;2008;Alto impacto coste vivienda;22805107.791590493;6.644912966538376;Vivienda;Impacto Alto;Situación económica;Negativo;46157822;3º;9870798.482036652;6527.701032920134;7.041514444755755;24.017553690005396;48.68412258129198;0.4940681081440648;0.21384887878887898
63;2008;Alto impacto coste vivienda;22805107.791590493;6.644912966538376;Vivienda;Impacto Alto;Situación económica;Negativo;46157822;4º;10055904.876448872;6650.114554400109;7.041514444755755;24.017553690005396;48.68412258129198;0.4940681081440648;0.21785917187446305
64;2008;Alto impacto coste vivienda;22805107.791590493;6.644912966538376;Vivienda;Impacto Alto;Situación económica;Negativo;46157822;5º - Superior;8721596.283394122;5767.717087065287;7.041514444755755;24.017553690005396;48.68412258129198;0.4940681081440648;0.18895164254921132
65;2008;Bajo impacto coste vivienda;1735372.4476155862;7.6120594115497076;Vivienda;Impacto Bajo;Situación económica;Positivo;46157822;1º - Inferior;8467074.99107732;5599.398495030321;7.041514444755755;24.017553690005396;48.68412258129198;0.03759649767737278;0.18343748955653325
66;2008;Bajo impacto coste vivienda;1735372.4476155862;7.6120594115497076;Vivienda;Impacto Bajo;Situación económica;Positivo;46157822;2º;9042447.36704197;5979.900524297244;7.041514444755755;24.017553690005396;48.68412258129198;0.03759649767737278;0.19590281723089034
67;2008;Bajo impacto coste vivienda;1735372.4476155862;7.6120594115497076;Vivienda;Impacto Bajo;Situación económica;Positivo;46157822;3º;9870798.482036652;6527.701032920134;7.041514444755755;24.017553690005396;48.68412258129198;0.03759649767737278;0.21384887878887898
68;2008;Bajo impacto coste vivienda;1735372.4476155862;7.6120594115497076;Vivienda;Impacto Bajo;Situación económica;Positivo;46157822;4º;10055904.876448872;6650.114554400109;7.041514444755755;24.017553690005396;48.68412258129198;0.03759649767737278;0.21785917187446305
69;2008;Bajo impacto coste vivienda;1735372.4476155862;7.6120594115497076;Vivienda;Impacto Bajo;Situación económica;Positivo;46157822;5º - Superior;8721596.283394122;5767.717087065287;7.041514444755755;24.017553690005396;48.68412258129198;0.03759649767737278;0.18895164254921132
70;2008;Impacto medio coste vivienda;21601916.227911066;7.414227100864956;Vivienda;Impacto Medio;Situación económica;Positivo;46157822;1º - Inferior;8467074.99107732;5599.398495030321;7.041514444755755;24.017553690005396;48.68412258129198;0.46800120308776844;0.18343748955653325
71;2008;Impacto medio coste vivienda;21601916.227911066;7.414227100864956;Vivienda;Impacto Medio;Situación económica;Positivo;46157822;2º;9042447.36704197;5979.900524297244;7.041514444755755;24.017553690005396;48.68412258129198;0.46800120308776844;0.19590281723089034
72;2008;Impacto medio coste vivienda;21601916.227911066;7.414227100864956;Vivienda;Impacto Medio;Situación económica;Positivo;46157822;3º;9870798.482036652;6527.701032920134;7.041514444755755;24.017553690005396;48.68412258129198;0.46800120308776844;0.21384887878887898
73;2008;Impacto medio coste vivienda;21601916.227911066;7.414227100864956;Vivienda;Impacto Medio;Situación económica;Positivo;46157822;4º;10055904.876448872;6650.114554400109;7.041514444755755;24.017553690005396;48.68412258129198;0.46800120308776844;0.21785917187446305
74;2008;Impacto medio coste vivienda;21601916.227911066;7.414227100864956;Vivienda;Impacto Medio;Situación económica;Positivo;46157822;5º - Superior;8721596.283394122;5767.717087065287;7.041514444755755;24.017553690005396;48.68412258129198;0.46800120308776844;0.18895164254921132
75;2008;Calefacción No;2353936.3156101266;5.943324751647754;Calefacción;No;Economía básica;Negativo;46157822;1º - Inferior;8467074.99107732;5599.398495030321;7.041514444755755;24.017553690005396;48.68412258129198;0.050997560405040915;0.18343748955653325
76;2008;Calefacción No;2353936.3156101266;5.943324751647754;Calefacción;No;Economía básica;Negativo;46157822;2º;9042447.36704197;5979.900524297244;7.041514444755755;24.017553690005396;48.68412258129198;0.050997560405040915;0.19590281723089034
77;2008;Calefacción No;2353936.3156101266;5.943324751647754;Calefacción;No;Economía básica;Negativo;46157822;3º;9870798.482036652;6527.701032920134;7.041514444755755;24.017553690005396;48.68412258129198;0.050997560405040915;0.21384887878887898
78;2008;Calefacción No;2353936.3156101266;5.943324751647754;Calefacción;No;Economía básica;Negativo;46157822;4º;10055904.876448872;6650.114554400109;7.041514444755755;24.017553690005396;48.68412258129198;0.050997560405040915;0.21785917187446305
79;2008;Calefacción No;2353936.3156101266;5.943324751647754;Calefacción;No;Economía básica;Negativo;46157822;5º - Superior;8721596.283394122;5767.717087065287;7.041514444755755;24.017553690005396;48.68412258129198;0.050997560405040915;0.18895164254921132
80;2008;Calefacción Sí;43803885.68437003;7.100529040370856;Calefacción;Sí;Economía básica;Positivo;46157822;1º - Inferior;8467074.99107732;5599.398495030321;7.041514444755755;24.017553690005396;48.68412258129198;0.9490024395945292;0.18343748955653325
81;2008;Calefacción Sí;43803885.68437003;7.100529040370856;Calefacción;Sí;Economía básica;Positivo;46157822;2º;9042447.36704197;5979.900524297244;7.041514444755755;24.017553690005396;48.68412258129198;0.9490024395945292;0.19590281723089034
82;2008;Calefacción Sí;43803885.68437003;7.100529040370856;Calefacción;Sí;Economía básica;Positivo;46157822;3º;9870798.482036652;6527.701032920134;7.041514444755755;24.017553690005396;48.68412258129198;0.9490024395945292;0.21384887878887898
83;2008;Calefacción Sí;43803885.68437003;7.100529040370856;Calefacción;Sí;Economía básica;Positivo;46157822;4º;10055904.876448872;6650.114554400109;7.041514444755755;24.017553690005396;48.68412258129198;0.9490024395945292;0.21785917187446305
84;2008;Calefacción Sí;43803885.68437003;7.100529040370856;Calefacción;Sí;Economía básica;Positivo;46157822;5º - Superior;8721596.283394122;5767.717087065287;7.041514444755755;24.017553690005396;48.68412258129198;0.9490024395945292;0.18895164254921132
85;2008;Riesgo de pobreza No;36928725.68524285;7.185098307688056;Riesgo de pobreza;No;Situación económica;Positivo;46157822;1º - Inferior;8467074.99107732;5599.398495030321;7.041514444755755;24.017553690005396;48.68412258129198;0.8000534705741282;0.18343748955653325
86;2008;Riesgo de pobreza No;36928725.68524285;7.185098307688056;Riesgo de pobreza;No;Situación económica;Positivo;46157822;2º;9042447.36704197;5979.900524297244;7.041514444755755;24.017553690005396;48.68412258129198;0.8000534705741282;0.19590281723089034
87;2008;Riesgo de pobreza No;36928725.68524285;7.185098307688056;Riesgo de pobreza;No;Situación económica;Positivo;46157822;3º;9870798.482036652;6527.701032920134;7.041514444755755;24.017553690005396;48.68412258129198;0.8000534705741282;0.21384887878887898
88;2008;Riesgo de pobreza No;36928725.68524285;7.185098307688056;Riesgo de pobreza;No;Situación económica;Positivo;46157822;4º;10055904.876448872;6650.114554400109;7.041514444755755;24.017553690005396;48.68412258129198;0.8000534705741282;0.21785917187446305
89;2008;Riesgo de pobreza No;36928725.68524285;7.185098307688056;Riesgo de pobreza;No;Situación económica;Positivo;46157822;5º - Superior;8721596.283394122;5767.717087065287;7.041514444755755;24.017553690005396;48.68412258129198;0.8000534705741282;0.18895164254921132
90;2008;Riesgo de pobreza Sí;9229096.314740958;6.466987003906845;Riesgo de pobreza;Sí;Situación económica;Negativo;46157822;1º - Inferior;8467074.99107732;5599.398495030321;7.041514444755755;24.017553690005396;48.68412258129198;0.19994652942552094;0.18343748955653325
91;2008;Riesgo de pobreza Sí;9229096.314740958;6.466987003906845;Riesgo de pobreza;Sí;Situación económica;Negativo;46157822;2º;9042447.36704197;5979.900524297244;7.041514444755755;24.017553690005396;48.68412258129198;0.19994652942552094;0.19590281723089034
92;2008;Riesgo de pobreza Sí;9229096.314740958;6.466987003906845;Riesgo de pobreza;Sí;Situación económica;Negativo;46157822;3º;9870798.482036652;6527.701032920134;7.041514444755755;24.017553690005396;48.68412258129198;0.19994652942552094;0.21384887878887898
93;2008;Riesgo de pobreza Sí;9229096.314740958;6.466987003906845;Riesgo de pobreza;Sí;Situación económica;Negativo;46157822;4º;10055904.876448872;6650.114554400109;7.041514444755755;24.017553690005396;48.68412258129198;0.19994652942552094;0.21785917187446305
94;2008;Riesgo de pobreza Sí;9229096.314740958;6.466987003906845;Riesgo de pobreza;Sí;Situación económica;Negativo;46157822;5º - Superior;8721596.283394122;5767.717087065287;7.041514444755755;24.017553690005396;48.68412258129198;0.19994652942552094;0.18895164254921132
95;2008;Carencia Material Severa No;44977768.73560086;7.083015225823366;Carencia material;No;Situación económica;Positivo;46157822;1º - Inferior;8467074.99107732;5599.398495030321;7.041514444755755;24.017553690005396;48.68412258129198;0.9744343815789415;0.18343748955653325
96;2008;Carencia Material Severa No;44977768.73560086;7.083015225823366;Carencia material;No;Situación económica;Positivo;46157822;2º;9042447.36704197;5979.900524297244;7.041514444755755;24.017553690005396;48.68412258129198;0.9744343815789415;0.19590281723089034
97;2008;Carencia Material Severa No;44977768.73560086;7.083015225823366;Carencia material;No;Situación económica;Positivo;46157822;3º;9870798.482036652;6527.701032920134;7.041514444755755;24.017553690005396;48.68412258129198;0.9744343815789415;0.21384887878887898
98;2008;Carencia Material Severa No;44977768.73560086;7.083015225823366;Carencia material;No;Situación económica;Positivo;46157822;4º;10055904.876448872;6650.114554400109;7.041514444755755;24.017553690005396;48.68412258129198;0.9744343815789415;0.21785917187446305
99;2008;Carencia Material Severa No;44977768.73560086;7.083015225823366;Carencia material;No;Situación económica;Positivo;46157822;5º - Superior;8721596.283394122;5767.717087065287;7.041514444755755;24.017553690005396;48.68412258129198;0.9744343815789415;0.18895164254921132
100;2008;Carencia material severa;1180053.2643785924;5.459710818128805;Carencia material;Sí;Situación económica;Negativo;46157822;1º - Inferior;8467074.99107732;5599.398495030321;7.041514444755755;24.017553690005396;48.68412258129198;0.025565618420613355;0.18343748955653325
101;2008;Carencia material severa;1180053.2643785924;5.459710818128805;Carencia material;Sí;Situación económica;Negativo;46157822;2º;9042447.36704197;5979.900524297244;7.041514444755755;24.017553690005396;48.68412258129198;0.025565618420613355;0.19590281723089034
102;2008;Carencia material severa;1180053.2643785924;5.459710818128805;Carencia material;Sí;Situación económica;Negativo;46157822;3º;9870798.482036652;6527.701032920134;7.041514444755755;24.017553690005396;48.68412258129198;0.025565618420613355;0.21384887878887898
103;2008;Carencia material severa;1180053.2643785924;5.459710818128805;Carencia material;Sí;Situación económica;Negativo;46157822;4º;10055904.876448872;6650.114554400109;7.041514444755755;24.017553690005396;48.68412258129198;0.025565618420613355;0.21785917187446305
104;2008;Carencia material severa;1180053.2643785924;5.459710818128805;Carencia material;Sí;Situación económica;Negativo;46157822;5º - Superior;8721596.283394122;5767.717087065287;7.041514444755755;24.017553690005396;48.68412258129198;0.025565618420613355;0.18895164254921132
105;2008;Enfermedades Crónicas No;31286065.762243684;7.238401365010577;Enfermedades Crónicas;No;Salud;Positivo;46157822;1º - Inferior;8467074.99107732;5599.398495030321;7.041514444755755;24.017553690005396;48.68412258129198;0.6778063696819076;0.18343748955653325
106;2008;Enfermedades Crónicas No;31286065.762243684;7.238401365010577;Enfermedades Crónicas;No;Salud;Positivo;46157822;2º;9042447.36704197;5979.900524297244;7.041514444755755;24.017553690005396;48.68412258129198;0.6778063696819076;0.19590281723089034
107;2008;Enfermedades Crónicas No;31286065.762243684;7.238401365010577;Enfermedades Crónicas;No;Salud;Positivo;46157822;3º;9870798.482036652;6527.701032920134;7.041514444755755;24.017553690005396;48.68412258129198;0.6778063696819076;0.21384887878887898
108;2008;Enfermedades Crónicas No;31286065.762243684;7.238401365010577;Enfermedades Crónicas;No;Salud;Positivo;46157822;4º;10055904.876448872;6650.114554400109;7.041514444755755;24.017553690005396;48.68412258129198;0.6778063696819076;0.21785917187446305
109;2008;Enfermedades Crónicas No;31286065.762243684;7.238401365010577;Enfermedades Crónicas;No;Salud;Positivo;46157822;5º - Superior;8721596.283394122;5767.717087065287;7.041514444755755;24.017553690005396;48.68412258129198;0.6778063696819076;0.18895164254921132
110;2008;Enfermedades Crónicas Sí;14868671.13116658;6.62711745286286;Enfermedades Crónicas;Sí;Salud;Negativo;46157822;1º - Inferior;8467074.99107732;5599.398495030321;7.041514444755755;24.017553690005396;48.68412258129198;0.32212679209964845;0.18343748955653325
111;2008;Enfermedades Crónicas Sí;14868671.13116658;6.62711745286286;Enfermedades Crónicas;Sí;Salud;Negativo;46157822;2º;9042447.36704197;5979.900524297244;7.041514444755755;24.017553690005396;48.68412258129198;0.32212679209964845;0.19590281723089034
112;2008;Enfermedades Crónicas Sí;14868671.13116658;6.62711745286286;Enfermedades Crónicas;Sí;Salud;Negativo;46157822;3º;9870798.482036652;6527.701032920134;7.041514444755755;24.017553690005396;48.68412258129198;0.32212679209964845;0.21384887878887898
113;2008;Enfermedades Crónicas Sí;14868671.13116658;6.62711745286286;Enfermedades Crónicas;Sí;Salud;Negativo;46157822;4º;10055904.876448872;6650.114554400109;7.041514444755755;24.017553690005396;48.68412258129198;0.32212679209964845;0.21785917187446305
